,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
8587,TX Harris 1303110010001,TX Harris2455 Dunstan Rd,P19156,4,Houston,TX,77005,Harris,,N,4.5842,379,,7.12,978.0,0.0,0.0,,"Business Center, Fitness Center, Laundry Facilities, Car Charging Station",2013.0,,,,15.7,,Masonry,,,,,,291.0,2.28,865.0,0.0,7.2,84.0,2.4,1322.0,0.0,7.1,4.0,2.6,1982.0,0.0,0.0,,,,,,38.6,39.2,4101.0,40.3,3898.0
8588,TX Harris 1177400020002,TX Harris2827 Dunvale Rd,P19157,4,Houston,TX,770634403,Harris,,N,,387,,9.3,889.0,0.8,,,"Courtyard, Fitness Center, Cabana, Pet Play Area, Confere Rooms, Elevator, Lounge, Pet Washing Station",2017.0,,,,21.5,,,,,,,,269.0,1.62,752.0,1.0,9.3,118.0,1.39,1201.0,0.6,9.3,,,,,,,,,,,33.9,33.6,10164.0,35.1,8253.0
8589,TX Harris 1093270000001,TX Harris2929 Dunvale Rd,P19158,3,Houston,TX,77063    ,Harris,,N,9.346,372,,5.38,714.0,5.4,1.325,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Security System, Spa, Tennis Court",1977.0,2007.0,03/24/10,"10,575,000",21.59,,Masonry,,,,,,286.0,1.16,623.0,5.2,5.2,86.0,1.01,1018.0,6.0,5.8,,,,,,,,,,,35.1,34.2,8204.0,35.4,6698.0
8590,TX Bexar 14657-005-0300,TX Bexar6155 Eckhert Rd,P19159,4,San Antonio,TX,782402627,Bexar,,N,19.54,366,,4.92,929.0,0.6,1.639,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",2014.0,,11/14/17,"47,000,000",10.23,,Wood Frame,38.0,1.96,528.0,0.6,5.3,164.0,1.52,761.0,0.6,4.9,102.0,1.3,1117.0,0.6,4.9,62.0,1.31,1311.0,0.6,4.8,,,,,,36.4,35.5,5099.0,36.4,4610.0
8591,TX El Paso B235-999-0040-4500,TX El Paso6412 Edgemere Blvd,P19160,2,El Paso,TX,799253546,El Paso,,N,6.739,369,,39.57,808.0,0.0,,,"Fitness Center, Laundry Facilities",1974.0,,,,8.16,,,,,,,,221.0,,662.0,,39.4,110.0,,938.0,,40.0,38.0,,1280.0,,39.5,,,,,,37.3,38.0,2251.0,38.9,2243.0
8592,TX Harris 0370590250003,TX Harris5500 El Camino Del Rey St,P19161,2,Houston,TX,770811867,Harris,,N,20.089000000000002,400,,15.0,959.0,8.5,0.953,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Gated, Grill, Maid Service, Package Service, Maintenance on site, Sundeck",1970.0,,11/05/12,,18.7,,Wood Frame,52.0,1.6,407.0,1.0,15.4,29.0,1.2,632.0,4.2,13.8,274.0,0.89,1050.0,10.7,15.0,45.0,0.9,1252.0,4.2,15.6,,,,,,28.9,31.3,14423.0,33.6,12565.0
8593,TX Harris 0402110000008,TX Harris1400 El Camino Village Dr,P19162,4,Houston,TX,770583066,Harris,,N,20.0,360,,5.28,996.0,4.0,1.056,,"24 Hour Access, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Waterfront, Gated, Doorman, Planned Social Activities, Trash Pickup - Curbside, Lake Access, Maintenance on site, Online Services",1993.0,,,,6.74,,Wood Frame,,,,,,218.0,1.59,847.0,6.3,5.5,142.0,1.4,1224.0,1.3,4.9,,,,,,,,,,,35.6,36.1,2957.0,37.4,2437.0
8594,TX Harris 1264390010001,TX Harris1255 Eldridge Pky,P19163,4,Houston,TX,77077,Harris,,N,13.853,372,,2.96,1050.0,0.0,1.64,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Gated, Guest Apartment, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",2005.0,,10/15/18,"62,750,000",31.83,,Wood Frame,,,,,,168.0,1.45,878.0,0.0,3.0,204.0,1.33,1192.0,0.0,2.9,,,,,,,,,,,37.9,38.6,3570.0,39.7,3214.0
8595,TX Harris 1235490000001,TX Harris10000 Eldridge Pky,P19164,4,Houston,TX,770654095,Harris,,N,14.8476,390,,11.79,947.0,4.2,1.097,,"Clubhouse, Fitness Center, Spa, Racquetball Court",2003.0,,01/02/18,,20.37,,Wood Frame,,,,,,241.0,1.21,801.0,1.0,11.6,144.0,1.18,1175.0,1.0,11.8,5.0,1.32,1438.0,1.0,20.0,,,,,,33.6,34.7,4854.0,36.1,4598.0
8596,TX Harris 1159400010003,TX Harris14501 Empanada Dr,P19165,2,Houston,TX,770833385,Harris,,N,13.41,384,,26.04,899.0,1.0,1.263,,"Controlled Access, Clubhouse, Laundry Facilities, Property Manager on Site, Maintenance on site",1984.0,,04/02/19,,28.98,,Masonry,,,,,,200.0,0.97,709.0,1.0,26.0,125.0,0.88,1017.0,1.0,26.4,59.0,0.88,1288.0,1.0,25.4,,,,,,32.8,34.1,4823.0,35.6,4896.0
8597,TX Dallas 00000769029000000,TX Dallas13450 Esperanza Rd,P19166,3,Dallas,TX,752406158,Dallas,,N,10.7675,370,,7.03,667.0,0.8,1.33,,"Clubhouse, Courtyard, Pet Play Area",1980.0,2019.0,11/23/16,,11.5,,Wood Frame,48.0,1.76,420.0,0.8,6.3,240.0,1.36,645.0,0.8,7.1,82.0,2.04,879.0,0.8,7.3,,,,,,,,,,,29.8,31.8,5736.0,33.5,5332.0
8598,TX Travis 548000,TX Travis2601 Esperanza Xing,P19167,4,Austin,TX,78758,Travis,,N,18.0,388,,4.9,923.0,0.6,0.0,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Grill, Sundeck",2015.0,,,,5.19,,Wood Frame,,,,,,255.0,2.08,759.0,0.6,4.7,96.0,1.64,1179.0,0.6,5.2,37.0,1.56,1387.0,0.6,5.4,,,,,,30.4,32.2,6704.0,33.8,5639.0
8599,TX Bexar 19218-007-0020,TX Bexar22202 Estate Hill Dr,P19168,4,San Antonio,TX,78258,Bexar,,N,27.344,360,,5.0,976.0,0.2,,,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Breakfast/Coffee Concierge, Car Wash Area, Wi-Fi, Maintenance on site",2013.0,,08/19/16,,10.59,,Wood Frame,36.0,1.21,629.0,0.0,2.8,144.0,1.13,832.0,0.0,4.2,144.0,1.14,1112.0,0.5,4.2,36.0,1.23,1354.0,0.0,13.9,,,,,,31.8,34.2,1134.0,35.9,1197.0
8600,TX Dallas 32126670000010000,TX Dallas1400 Esters Rd,P19169,3,Irving,TX,75061,Dallas,,N,16.8772,360,,1.94,787.0,0.0,1.556,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Tennis Court, Basketball Court, Cabana, Grill, Laundry Service, Recycling",1986.0,,10/01/15,,0.99,20.0,Wood Frame,,,,,,240.0,1.27,692.0,0.0,2.1,120.0,1.29,976.0,0.0,1.7,,,,,,,,,,,30.5,32.3,3824.0,34.1,3424.0
8601,TX Bexar 19219-065-0011,TX Bexar1703 Evans Rd,P19170,4,San Antonio,TX,78258    ,Bexar,,N,30.381,375,,,971.0,0.0,,,,2019.0,,,,9.7,,,375.0,,971.0,,,,,,,,,,,,,,,,,,,,,,,31.7,34.0,920.0,35.7,949.0
8602,TX Collin R1960380,TX Collin680 Executive Dr,P19171,4,Plano,TX,75074,Collin,,N,11.67,386,,5.96,843.0,8.3,0.0,,"Business Center, Courtyard, Fitness Center, Grill, Pet Play Area, Confere Rooms, Pet Washing Station",2016.0,,,,14.89,,Wood Frame,,,,,,255.0,1.79,704.0,8.3,5.9,131.0,1.57,1117.0,8.4,6.1,,,,,,,,,,,33.3,35.6,1721.0,37.3,1622.0
8603,TX Bexar 15017-001-0120,TX Bexar11300 Expo Blvd,P19172,4,San Antonio,TX,782301005,Bexar,,N,14.261,380,,3.16,846.0,1.8,2.105,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Pool, Property Manager on Site, Furnished Units Available, Guest Apartment, Package Service, Recycling, Storage Space, Maintenance on site",1995.0,,,,9.28,,Wood Frame,,,,,,200.0,1.46,684.0,2.5,3.0,135.0,1.52,975.0,1.3,3.0,45.0,1.29,1181.0,1.1,4.4,,,,,,33.0,33.1,5530.0,34.3,4902.0
8604,TX Dallas 00000197584000000,TX Dallas4210 Fairmount St,P19173,4,Dallas,TX,752193355,Dallas,,N,3.88,368,,2.72,793.0,3.8,1.5030000000000001,,"24 Hour Access, Business Center, Courtyard, Fitness Center, Spa, Gated, Tanning Salon, Pet Play Area, Elevator, Lounge, Maintenance on site, Pet Washing Station, Zen Garden",2015.0,,09/14/16,"71,000,000",0.68,14.0,Masonry,76.0,2.3,512.0,1.9,2.6,220.0,2.02,793.0,4.5,2.7,72.0,1.86,1092.0,3.3,2.8,,,,,,,,,,,36.3,37.1,10467.0,38.7,8350.0
8605,TX Fort Bend 0189-00-003-0000-914,TX Fort Bend3300 Falcon Landing Blvd,P19174,4,Katy,TX,77494,Fort Bend,,N,21.51,386,,6.99,954.0,5.4,,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Pet Play Area, Wi-Fi, Storage Space",2016.0,,,,,,,,,,,,246.0,1.39,740.0,9.8,6.9,103.0,1.3,1222.0,0.8,6.8,37.0,1.29,1631.0,0.9,8.1,,,,,,30.4,33.3,2254.0,35.3,2538.0
8606,TX Harris 0020670000004,TX Harris1617 Fannin St,P19175,4,Houston,TX,77002,Harris,,N,0.6026,396,,3.79,645.0,0.0,1.02,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Basketball Court, Doorman, Laundry Service, Media Center/Movie Theatre, Volleyball Court",1966.0,2012.0,,,0.16,4.0,Reinforced Concrete,,,,,,340.0,2.06,611.0,0.0,3.8,56.0,2.08,853.0,0.0,3.6,,,,,,,,,,,36.8,39.2,9408.0,41.4,7379.0
8607,TX Webb 306692,TX Webb830 Fasken Blvd,P19176,3,Laredo,TX,78045,Webb,,N,10.001,385,,9.35,920.0,8.9,0.0,,"Business Center, Controlled Access, Fitness Center, Laundry Facilities, Picnic Area, Playground, Gated, Grill",2005.0,,,,9.92,,Wood Frame,,,,,,120.0,1.33,669.0,9.7,9.2,181.0,1.12,939.0,8.8,9.4,84.0,1.05,1236.0,8.3,9.5,,,,,,28.3,29.8,2720.0,31.9,2861.0
8608,TX Montgomery 7128-00-00200,TX Montgomery541 FM 1488 Rd,P19177,3,Conroe,TX,77384,Montgomery,,N,17.4116,384,,12.76,858.0,8.3,1.714,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Playground, Gated, Breakfast/Coffee Concierge, Gameroom, Grill, Volleyball Court",2005.0,,03/29/19,,26.41,,Masonry,24.0,1.69,430.0,8.3,12.5,168.0,1.27,667.0,8.3,12.5,156.0,1.08,1026.0,8.3,12.8,36.0,1.15,1309.0,8.3,13.9,,,,,,47.4,44.8,746.0,44.4,708.0
8609,TX Montgomery 0546-00-04200,TX Montgomery5402 FM 1488 Rd,P19178,4,Magnolia,TX,773542405,Montgomery,,N,20.6795,360,,3.89,1022.0,2.6,0.9059999999999999,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Pool, Property Manager on Site, Gated, Package Service, Storage Space, Maintenance on site, Sundeck",2013.0,,01/20/15,,30.68,,Masonry,,,,,,180.0,1.07,863.0,0.5,3.9,168.0,1.07,1172.0,0.5,3.6,12.0,1.12,1312.0,0.9,8.3,,,,,,34.7,37.3,1049.0,39.1,1256.0
8610,TX Harris 1150760020002,TX Harris725 FM 1959 Rd,P19179,3,Houston,TX,770345410,Harris,,N,14.229000000000001,376,,2.93,794.0,0.5,0.5589999999999999,,"Business Center, Controlled Access, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Gated, Laundry Service, Maintenance on site, Sundeck",1982.0,,09/17/15,"22,700,000",6.74,,Wood Frame,,,,,,222.0,1.25,715.0,0.5,2.7,154.0,1.11,908.0,0.5,3.3,,,,,,,,,,,30.1,31.7,1329.0,33.5,1177.0
8611,TX Galveston 7385-0000-0013-002,TX Galveston2801 FM 2004 Rd,P19180,4,Texas City,TX,775919163,Galveston,,N,10.777999999999999,400,,5.25,996.0,0.0,0.575,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Furnished Units Available, Package Service, Storage Space, Maintenance on site, Sundeck",2003.0,,,,6.74,,Wood Frame,,,,,,202.0,1.15,853.0,0.0,5.5,132.0,1.2,1048.0,0.0,5.3,66.0,1.0,1333.0,0.0,4.6,,,,,,34.6,35.1,438.0,36.2,420.0
8612,TX Harris 1351880010001,TX Harris6220 FM 2920 Rd,P19181,4,Spring,TX,77379,Harris,,N,18.4736,384,,4.17,1021.0,0.6,1.544,,"Business Center, Clubhouse, Fitness Center, Gated, Breakfast/Coffee Concierge, Wi-Fi",2015.0,,10/31/17,"48,384,000",20.63,,Masonry,,,,,,137.0,1.55,688.0,2.1,4.4,174.0,1.26,1135.0,0.0,4.0,73.0,1.18,1376.0,0.0,4.1,,,,,,32.2,34.4,1412.0,36.1,1467.0
8613,TX Denton P19182,TX Denton1031 FM 2931,P19182,4,Aubrey,TX,76227,Denton,,N,,384,,28.39,1081.0,9.3,,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Pool, Gated, Pet Play Area",2018.0,,,,29.61,,,,,,,,116.0,1.15,826.0,12.5,28.5,230.0,1.13,1172.0,8.3,28.3,38.0,1.26,1312.0,4.2,29.0,,,,,,30.1,34.8,1095.0,36.6,1119.0
8614,TX Denton R632658,TX Denton1690 FM 423 Rd,P19183,4,Frisco,TX,75033,Denton,,N,,388,,79.9,1019.0,18.2,,,"Clubhouse, Fitness Center, Pet Play Area, Trash Pickup - Curbside, Trash Pickup - Door to Door, Wi-Fi, Sundeck",2016.0,,,,23.72,,Masonry,,,,,,160.0,1.48,794.0,16.8,80.0,168.0,1.44,1062.0,21.2,79.8,60.0,1.3,1497.0,13.5,80.0,,,,,,31.8,35.0,3808.0,36.6,4102.0
8615,TX Galveston 3684-0000-0002-000,TX Galveston555 FM 646,P19184,4,Dickinson,TX,775393473,Galveston,,N,12.110999999999999,360,,8.89,972.0,0.0,0.972,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Grill, Volleyball Court, Lounge, Maintenance on site",2008.0,,03/24/15,"28,887,505",6.74,,Wood Frame,,,,,,276.0,1.21,907.0,0.0,9.1,84.0,1.23,1185.0,0.0,8.3,,,,,,,,,,,36.3,37.1,1255.0,38.2,1322.0
8616,TX Collin R2658194,TX Collin FM 75,P19185,4,Princeton,TX,75407,Collin,,N,784.02,400,,,758.0,0.0,,,,2021.0,,,,,,,,,,,,400.0,,758.0,,,,,,,,,,,,,,,,,,34.4,35.8,575.0,37.0,596.0
8617,TX Harris 1112590000002,TX Harris10222 Forum West Dr,P19186,3,Houston,TX,770368309,Harris,,N,10.0,384,,7.03,669.0,5.0,1.273,,"Laundry Facilities, Playground, Grill",1979.0,2014.0,05/29/13,,22.96,,,66.0,1.38,443.0,1.5,7.6,270.0,1.04,670.0,6.7,7.0,48.0,1.0,971.0,0.8,6.3,,,,,,,,,,,29.0,31.3,5862.0,33.3,5385.0
8618,TX Fort Bend 3185-01-000-0050-910,TX Fort Bend10502 Fountain Lake Dr,P19187,4,Stafford,TX,77477,Fort Bend,,N,15.84,370,,4.32,997.0,5.3,0.0,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Grill, Package Service, Volleyball Court, Maintenance on site",1996.0,,,,24.28,,,,,,,,181.0,1.53,724.0,0.6,4.4,95.0,1.15,1129.0,12.5,4.2,94.0,1.11,1388.0,5.5,4.3,,,,,,36.1,36.2,2532.0,37.4,2280.0
8619,TX Lubbock R93259,TX Lubbock308 Frankford Ave,P19188,3,Lubbock,TX,79416    ,Lubbock,,N,19.6252,366,,4.1,972.0,0.0,0.601,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Pool, Security System, Gated, Gameroom, Racquetball Court, Walking/Biking Trails",1995.0,,04/17/18,"29,300,000",15.07,,Masonry,,,,,,179.0,1.03,715.0,0.0,3.9,135.0,0.87,1153.0,0.0,4.4,52.0,0.88,1386.0,0.0,3.9,,,,,,30.7,31.2,3358.0,32.1,3624.0
8620,TX Denton R78878,TX Denton1721 Frankford Rd,P19189,3,Carrollton,TX,75007,Denton,,N,17.997,366,,6.01,811.0,0.0,1.23,,"Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Tennis Court, Grill, Laundry Service",1983.0,2006.0,06/04/18,"41,030,000",15.03,,Masonry,,,,,,203.0,1.28,678.0,0.0,5.9,163.0,1.18,976.0,0.0,6.1,,,,,,,,,,,34.8,37.3,5262.0,38.6,5873.0
8621,TX Bexar 11622-000-0380,TX Bexar7880 Fredericksburg Rd,P19190,4,San Antonio,TX,78229,Bexar,,N,8.604,400,,,500.0,0.0,1.25,,"Laundry Facilities, Spa",2002.0,,,,7.28,,,,,,,,200.0,,400.0,,,200.0,,600.0,,,,,,,,,,,,,32.9,33.0,7741.0,34.2,6790.0
8622,TX Harris 1309180010003,TX Harris16112 Freeway,P19191,4,Houston,TX,77090,Harris,,N,16.9816,372,,10.75,1175.0,1.0,1.075,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Gated, Laundry Service, Package Service, Maintenance on site, Sundeck",2008.0,,02/26/19,,20.63,,Wood Frame,,,,,,186.0,0.97,1017.0,1.0,10.8,186.0,0.93,1332.0,1.0,10.8,,,,,,,,,,,28.3,30.6,4174.0,32.5,4070.0
8623,TX Harris 1342080010001,TX Harris9722 Fry Rd,P19192,4,Cypress,TX,774334847,Harris,,N,,360,,,,0.0,,,,2020.0,,,,29.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
8624,TX Fort Bend 0321-00-003-0105-914,TX Fort Bend27222 Fulshear Bend Dr,P19193,4,Katy,TX,77494,Fort Bend,,N,21.54,390,,65.9,848.0,1.3,,,"Clubhouse, Fitness Center, Playground, Pool, Breakfast/Coffee Concierge, Cabana, Grill",2019.0,,,,,,,86.0,1.74,525.0,7.7,66.3,172.0,1.61,647.0,0.0,65.7,102.0,1.33,1262.0,0.0,65.7,30.0,1.37,1514.0,0.0,66.7,,,,,,0.0,0.0,0.0,0.0,0.0
8625,TX Tarrant P19194,TX Tarrant4900 Gage Ave,P19194,4,Fort Worth,TX,76109,Tarrant,,N,,397,,,904.0,0.0,,,"Clubhouse, Fitness Center, Pool, Cabana, Grill, Media Center/Movie Theatre",2020.0,,,,,,,,,,,,215.0,,748.0,,,182.0,,1089.0,,,,,,,,,,,,,39.4,39.8,1775.0,40.5,1785.0
8626,TX Tarrant 41701429,TX Tarrant4945 Gage Ave,P19195,4,Fort Worth,TX,76109,Tarrant,,N,9.88,392,,8.16,909.0,0.0,0.0,,"Courtyard, Fitness Center, Grill, Elevator",2016.0,,,,30.27,,Steel,42.0,2.12,598.0,0.0,7.1,231.0,2.18,749.0,0.0,8.2,89.0,2.27,1150.0,0.0,7.9,30.0,2.09,1860.0,0.0,10.0,,,,,,39.7,40.8,2111.0,41.4,2208.0
8627,TX Travis 04072701270000,TX Travis4424 Gaines Ranch Loop,P19196,3,Austin,TX,78735,Travis,,N,30.81,390,,1.79,955.0,0.0,,,"Business Center, Fitness Center, Gated, Breakfast/Coffee Concierge, Package Service, Recycling, Car Charging Station",1997.0,,10/04/05,"43,000,000",7.43,,,,,,,,201.0,1.78,805.0,0.0,2.0,189.0,1.54,1115.0,0.0,1.6,,,,,,,,,,,42.5,41.6,558.0,41.9,497.0
8628,TX Dallas 420746700B0010000,TX Dallas1050 Galatyn Pky,P19197,4,Richardson,TX,75082,Dallas,,N,5.37,379,,6.6,889.0,8.2,,,"Fitness Center, Media Center/Movie Theatre, Lounge, Multi Use Room, Online Services",2017.0,,,,14.89,,,,,,,,257.0,1.74,782.0,8.3,6.6,118.0,1.61,1102.0,8.3,6.8,4.0,1.47,1456.0,0.7,0.0,,,,,,39.3,39.9,1718.0,40.9,1677.0
8629,TX Dallas 65000204710090000,TX Dallas4501 Garland Ave,P19198,4,Garland,TX,75040,Dallas,,N,17.0,364,,,926.0,12.1,,,"Clubhouse, Fitness Center, Picnic Area, Pool, Gameroom, Grill, Package Service, Walking/Biking Trails, Confere Rooms, Lounge",2019.0,,,,,,,,,,,,232.0,1.63,764.0,12.2,0.0,110.0,1.44,1171.0,14.8,2.7,22.0,1.46,1410.0,0.6,0.0,,,,,,34.6,35.5,2912.0,36.9,2939.0
8630,TX Bexar 05043-003-0020,TX Bexar7601 Gateway Blvd,P19199,4,San Antonio,TX,782332671,Bexar,,N,20.853,378,,4.5,884.0,0.0,1.19,,"Business Center, Controlled Access, Fitness Center, Laundry Facilities, Property Manager on Site, Basketball Court, Cabana, Grill, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",2008.0,,09/15/16,"42,600,000",11.08,,Masonry,,,,,,234.0,1.34,727.0,0.0,4.7,114.0,1.2,1080.0,0.0,4.4,30.0,1.15,1364.0,0.0,3.3,,,,,,32.6,33.6,2979.0,35.2,2878.0
8631,TX Harris 1285630010002,TX Harris12331 Gessner Dr,P19200,4,Houston,TX,77064,Harris,,N,26.8384,374,,2.67,925.0,0.0,1.139,,"Business Center, Fitness Center, Picnic Area, Gated, Furnished Units Available, Grill, Recycling, Wi-Fi",2007.0,,05/01/19,,16.86,,Wood Frame,,,,,,234.0,1.33,797.0,0.0,2.6,134.0,1.17,1131.0,0.0,3.0,6.0,1.12,1361.0,0.0,0.0,,,,,,30.4,32.1,2045.0,33.8,1873.0
8632,TX Harris 1034810000005,TX Harris2033 Gessner Rd,P19201,4,Houston,TX,770631123,Harris,,N,5.4022,376,,7.71,936.0,3.2,0.0,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Grill, Pet Play Area, Wi-Fi, Lounge, Maintenance on site, Pet Washing Station",2015.0,,,,23.9,,Wood Frame,,,,,,273.0,1.7,787.0,3.1,7.7,83.0,1.37,1265.0,3.5,7.2,20.0,1.22,1606.0,2.9,10.0,,,,,,39.2,39.0,4607.0,40.0,3793.0
8633,TX Harris 1347410010002,TX Harris919 Gillette St,P19202,5,Houston,TX,770192707,Harris,,N,4.5,365,,4.66,936.0,5.2,0.0,,"Clubhouse, Courtyard, Fitness Center, Pet Play Area, Roof Terrace",2017.0,,03/15/18,"85,780,000",13.23,,Wood Frame,,,,,,215.0,2.24,795.0,10.2,4.7,150.0,2.4,1138.0,0.6,4.7,,,,,,,,,,,35.1,35.3,8478.0,36.9,6365.0
8634,TX Tarrant 04506294,TX Tarrant100 Glade Rd,P19203,4,Grapevine,TX,760518408,Tarrant,,N,,399,,,820.0,0.0,,,,2020.0,,,,9.08,,,,,,,,160.0,,700.0,,,239.0,,900.0,,,,,,,,,,,,,34.8,37.0,1775.0,38.5,1788.0
8635,TX Harris 0370590250010,TX Harris 5710-5720 Glenmont Dr,P19204,2,Houston,TX,770811763,Harris,,N,8.5331,376,,1.06,715.0,0.3,1.037,,"Controlled Access, Laundry Facilities, Gated",1972.0,,07/28/14,,19.05,,Masonry,,,,,,351.0,1.02,696.0,0.3,1.1,25.0,0.83,970.0,0.3,0.0,,,,,,,,,,,28.5,31.2,15058.0,33.5,13353.0
8636,TX Bexar 18981-003-0010,TX Bexar2424 Gold Canyon Dr,P19205,4,San Antonio,TX,782593568,Bexar,,N,22.0,384,,2.08,959.0,0.0,2.083,,"Business Center, Controlled Access, Clubhouse, Courtyard, Fitness Center, Playground, Property Manager on Site, Package Service, Volleyball Court, Storage Space, Lounge, Maintenance on site, Sundeck",2003.0,,06/28/17,,9.33,,Wood Frame,,,,,,132.0,1.15,764.0,0.4,2.3,204.0,1.04,1019.0,0.4,2.0,48.0,1.1,1245.0,0.4,2.1,,,,,,36.2,37.7,1733.0,39.0,1799.0
8637,TX Bexar 10866-000-0151,TX Bexar2566 Goliad Rd,P19206,3,San Antonio,TX,782233912,Bexar,,N,6.26,360,,11.94,624.0,1.0,1.6669999999999998,,"Clubhouse, Fenced Lot, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Gated, Grill, Laundry Service, Online Services",1981.0,2017.0,06/01/12,"2,319,285",13.92,,Wood Frame,56.0,1.74,400.0,1.0,12.5,136.0,1.52,500.0,1.0,11.8,168.0,1.03,800.0,1.0,11.9,,,,,,,,,,,34.1,34.5,3888.0,35.5,4109.0
8638,TX Harris 0420740000009,TX Harris2 Goodson Dr,P19207,2,Houston,TX,770604271,Harris,,N,15.98,386,,5.96,983.0,3.7,2.6039999999999996,,"24 Hour Access, Controlled Access, Laundry Facilities, Playground, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Laundry Service, Online Services",1973.0,2010.0,09/08/17,"25,996,800",20.63,,Wood Frame,,,,,,116.0,1.28,637.0,3.3,6.0,174.0,1.06,1022.0,3.8,5.8,70.0,1.05,1195.0,3.8,5.7,26.0,0.91,1696.0,3.8,7.7,28.2,30.6,5711.0,32.6,5403.0
8639,TX Harris 1287550010001,TX Harris9611 Grant Rd,P19208,3,Houston,TX,77070,Harris,,N,19.393,372,,7.53,1175.0,2.7,1.075,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Gated, Grill, Laundry Service, Recycling",2007.0,2016.0,12/01/15,"32,500,000",17.86,,Wood Frame,,,,,,186.0,1.05,1017.0,0.8,7.5,186.0,0.99,1332.0,4.2,7.5,,,,,,,,,,,33.4,33.6,4308.0,34.9,4020.0
8640,TX Tarrant 07913281,TX Tarrant2701 Grapevine Mills Blvd,P19209,4,Grapevine,TX,760512057,Tarrant,,N,34.3442,392,,5.1,911.0,17.7,0.0,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Pool, Property Manager on Site, Sauna, Gated, Basketball Court, Gameroom, Grill, Guest Apartment, Package Service, Maintenance on site, Sundeck",2000.0,,06/30/17,,6.07,,Masonry,,,,,,240.0,1.51,791.0,21.2,5.0,152.0,1.46,1101.0,13.7,5.3,,,,,,,,,,,34.4,35.0,1325.0,36.5,1062.0
